"id","Dia","Mes","Ano","Estado","Comunidad","Sitio","Latitud","Longitud","Habitat","Zona","TipoProteccion","ANP","BuzoMonitor","HoraInicial","HoraFinal","ProfundidadInicial","ProfundidadFinal","Temperatura","Visibilidad","Corriente","Transecto","Genero","Especie","GeneroEspecie","Sexo","Talla","ClaseTalla","Abundancia","RC"
"17 10 2011 Punta Blanca 8",17,10,2011,"Baja California Sur","Puerto Mateo","Punta Arenas",24.65893,-112.1755,"Arrecife rocoso","Reserva","Reserva comunitaria",NA,"Rauœl Romero","10:24","10:27",6.4,6.8,23,7,NA,8,"Holocanthus","passer","Holocanthus passer","A",15,"11a20",1,"Punta Arenas - Punta Focas"
"17 10 2011 Punta Blanca 8",17,10,2011,"Baja California Sur","Puerto Mateo","Punta Arenas",24.65893,-112.1755,"Arrecife rocoso","Reserva","Reserva comunitaria",NA,"Rauœl Romero","10:24","10:27",6.4,6.8,23,7,NA,8,"Hypsypops","rubicundus","Hypsypops rubicundus","A",15,"11a20",5,"Punta Arenas - Punta Focas"
"17 10 2011 Punta Blanca 9",17,10,2011,"Baja California Sur","Puerto Mateo","Punta Arenas",24.65939,-112.1805,"Arrecife rocoso","Reserva","Reserva comunitaria",NA,"Alfonso Romero","09:02","09:06",14.8,13.9,23,9,NA,9,"Calamus","brachysomus","Calamus brachysomus",NA,15,"11a20",1,"Punta Arenas - Punta Focas"
"17 10 2011 Punta Blanca 9",17,10,2011,"Baja California Sur","Puerto Mateo","Punta Arenas",24.65939,-112.1805,"Arrecife rocoso","Reserva","Reserva comunitaria",NA,"Alfonso Romero","09:02","09:06",14.8,13.9,23,9,NA,9,"Mulloidichthys","dentatus","Mulloidichthys dentatus",NA,15,"11a20",1,"Punta Arenas - Punta Focas"
"17 8 2013 Caracolera 1",17,8,2013,"Baja California","San Bartolo","Piedra Sur",29.84401,-115.7894,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Juan Jose Gomez","1","6",NA,NA,NA,NA,NA,1,"Chromis","punctipinnis","Chromis punctipinnis",NA,10,"6a10",2,"Piedra Sur - Piedra Sur (Control)"
"17 8 2013 Caracolera 1",17,8,2013,"Baja California","San Bartolo","Piedra Sur",29.84401,-115.7894,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Juan Jose Gomez","1","6",NA,NA,NA,NA,NA,1,"Oxyjulis","californica","Oxyjulis californica",NA,10,"6a10",18,"Piedra Sur - Piedra Sur (Control)"
"17 8 2013 Caracolera 1",17,8,2013,"Baja California","San Bartolo","Piedra Sur",29.84401,-115.7894,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Juan Jose Gomez","1","6",NA,NA,NA,NA,NA,1,"Sebastes","chrysomelas","Sebastes chrysomelas",NA,19,"11a20",1,"Piedra Sur - Piedra Sur (Control)"
"17 8 2013 Caracolera 1",17,8,2013,"Baja California","San Bartolo","Piedra Sur",29.84401,-115.7894,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Juan Jose Gomez","1","6",NA,NA,NA,NA,NA,1,"Sebastes","rastrelliger","Sebastes rastrelliger",NA,25,"20a30",1,"Piedra Sur - Piedra Sur (Control)"
"17 8 2013 Caracolera 1",17,8,2013,"Baja California","San Bartolo","Piedra Sur",29.84401,-115.7894,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Juan Jose Gomez","1","6",NA,NA,NA,NA,NA,1,"Sebastes","rufus","Sebastes rufus",NA,20,"11a20",1,"Piedra Sur - Piedra Sur (Control)"
"17 8 2013 Caracolera 1",17,8,2013,"Baja California","San Bartolo","Piedra Sur",29.84401,-115.7894,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Juan Jose Gomez","1","6",NA,NA,NA,NA,NA,1,"Semicossyphus","pulcher","Semicossyphus pulcher",NA,20,"11a20",1,"Piedra Sur - Piedra Sur (Control)"
"17 8 2013 Caracolera 1",17,8,2013,"Baja California","San Bartolo","Piedra Sur",29.84401,-115.7894,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Juan Jose Gomez","1","6",NA,NA,NA,NA,NA,1,"Semicossyphus","pulcher","Semicossyphus pulcher",NA,25,"20a30",1,"Piedra Sur - Piedra Sur (Control)"
"17 8 2013 Caracolera 10",17,8,2013,"Baja California","San Bartolo","Piedra Sur",29.84443,-115.7736,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Gregorio Tambo","1","6",NA,NA,NA,NA,NA,10,"Semicossyphus","pulcher","Semicossyphus pulcher",NA,20,"11a20",1,"Piedra Sur - Piedra Sur (Control)"
"17 8 2013 Caracolera 10",17,8,2013,"Baja California","San Bartolo","Piedra Sur",29.84443,-115.7736,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Gregorio Tambo","1","6",NA,NA,NA,NA,NA,10,"Semicossyphus","pulcher","Semicossyphus pulcher",NA,35,"30a40",1,"Piedra Sur - Piedra Sur (Control)"
"17 8 2013 Caracolera 2",17,8,2013,"Baja California","San Bartolo","Piedra Sur",29.84445,-115.7736,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Juan Jose Gomez","2","7",NA,NA,NA,NA,NA,2,"Oxyjulis","californica","Oxyjulis californica",NA,12,"11a20",10,"Piedra Sur - Piedra Sur (Control)"
"17 8 2013 Caracolera 2",17,8,2013,"Baja California","San Bartolo","Piedra Sur",29.84445,-115.7736,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Juan Jose Gomez","2","7",NA,NA,NA,NA,NA,2,"Semicossyphus","pulcher","Semicossyphus pulcher",NA,20,"11a20",1,"Piedra Sur - Piedra Sur (Control)"
"17 8 2013 Caracolera 2",17,8,2013,"Baja California","San Bartolo","Piedra Sur",29.84445,-115.7736,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Juan Jose Gomez","2","7",NA,NA,NA,NA,NA,2,"Semicossyphus","pulcher","Semicossyphus pulcher",NA,28,"20a30",1,"Piedra Sur - Piedra Sur (Control)"
"17 8 2013 Caracolera 2",17,8,2013,"Baja California","San Bartolo","Piedra Sur",29.84445,-115.7736,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Juan Jose Gomez","2","7",NA,NA,NA,NA,NA,2,"Semicossyphus","pulcher","Semicossyphus pulcher",NA,40,"30a40",1,"Piedra Sur - Piedra Sur (Control)"
"17 8 2013 Caracolera 3",17,8,2013,"Baja California","San Bartolo","Piedra Sur",29.84312,-115.781,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Miguel Bracamontes","2","9",NA,NA,NA,10,NA,3,"Chromis","punctipinnis","Chromis punctipinnis",NA,7.5,"6a10",6,"Piedra Sur - Piedra Sur (Control)"
"17 8 2013 Caracolera 3",17,8,2013,"Baja California","San Bartolo","Piedra Sur",29.84312,-115.781,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Miguel Bracamontes","2","9",NA,NA,NA,10,NA,3,"Chromis","punctipinnis","Chromis punctipinnis",NA,22,"20a30",10,"Piedra Sur - Piedra Sur (Control)"
"17 8 2013 Caracolera 3",17,8,2013,"Baja California","San Bartolo","Piedra Sur",29.84312,-115.781,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Miguel Bracamontes","2","9",NA,NA,NA,10,NA,3,"Paralabrax","clathratus","Paralabrax clathratus",NA,27,"20a30",1,"Piedra Sur - Piedra Sur (Control)"
"17 8 2013 Caracolera 3",17,8,2013,"Baja California","San Bartolo","Piedra Sur",29.84312,-115.781,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Miguel Bracamontes","2","9",NA,NA,NA,10,NA,3,"Paralabrax","clathratus","Paralabrax clathratus",NA,32,"30a40",2,"Piedra Sur - Piedra Sur (Control)"
"17 8 2013 Caracolera 3",17,8,2013,"Baja California","San Bartolo","Piedra Sur",29.84312,-115.781,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Miguel Bracamontes","2","9",NA,NA,NA,10,NA,3,"Scorpaena","mystes","Scorpaena mystes",NA,25,"20a30",1,"Piedra Sur - Piedra Sur (Control)"
"17 8 2013 Caracolera 3",17,8,2013,"Baja California","San Bartolo","Piedra Sur",29.84312,-115.781,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Miguel Bracamontes","2","9",NA,NA,NA,10,NA,3,"Sebastes","atrovirens","Sebastes atrovirens",NA,27,"20a30",2,"Piedra Sur - Piedra Sur (Control)"
"17 8 2013 Caracolera 3",17,8,2013,"Baja California","San Bartolo","Piedra Sur",29.84312,-115.781,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Miguel Bracamontes","2","9",NA,NA,NA,10,NA,3,"Sebastes","atrovirens","Sebastes atrovirens",NA,31,"30a40",1,"Piedra Sur - Piedra Sur (Control)"
"17 8 2013 Caracolera 3",17,8,2013,"Baja California","San Bartolo","Piedra Sur",29.84312,-115.781,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Miguel Bracamontes","2","9",NA,NA,NA,10,NA,3,"Sebastes","carnatus","Sebastes carnatus",NA,26,"20a30",1,"Piedra Sur - Piedra Sur (Control)"
"17 8 2013 Caracolera 3",17,8,2013,"Baja California","San Bartolo","Piedra Sur",29.84312,-115.781,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Miguel Bracamontes","2","9",NA,NA,NA,10,NA,3,"Sebastes","carnatus","Sebastes carnatus",NA,28,"20a30",1,"Piedra Sur - Piedra Sur (Control)"
"17 8 2013 Caracolera 3",17,8,2013,"Baja California","San Bartolo","Piedra Sur",29.84312,-115.781,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Miguel Bracamontes","2","9",NA,NA,NA,10,NA,3,"Sebastes","carnatus","Sebastes carnatus",NA,30,"20a30",1,"Piedra Sur - Piedra Sur (Control)"
"17 8 2013 Caracolera 3",17,8,2013,"Baja California","San Bartolo","Piedra Sur",29.84312,-115.781,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Miguel Bracamontes","2","9",NA,NA,NA,10,NA,3,"Sebastes","rufus","Sebastes rufus",NA,40,"30a40",1,"Piedra Sur - Piedra Sur (Control)"
"17 8 2013 Caracolera 3",17,8,2013,"Baja California","San Bartolo","Piedra Sur",29.84312,-115.781,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Miguel Bracamontes","2","9",NA,NA,NA,10,NA,3,"Sebastes","serranoides","Sebastes serranoides",NA,26,"20a30",1,"Piedra Sur - Piedra Sur (Control)"
"17 8 2013 Caracolera 3",17,8,2013,"Baja California","San Bartolo","Piedra Sur",29.84312,-115.781,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Miguel Bracamontes","2","9",NA,NA,NA,10,NA,3,"Sebastes","serranoides","Sebastes serranoides",NA,35.5,"30a40",2,"Piedra Sur - Piedra Sur (Control)"
"17 8 2013 Caracolera 3",17,8,2013,"Baja California","San Bartolo","Piedra Sur",29.84312,-115.781,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Miguel Bracamontes","2","9",NA,NA,NA,10,NA,3,"Semicossyphus","pulcher","Semicossyphus pulcher",NA,26,"20a30",2,"Piedra Sur - Piedra Sur (Control)"
"17 8 2013 Caracolera 3",17,8,2013,"Baja California","San Bartolo","Piedra Sur",29.84312,-115.781,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Miguel Bracamontes","2","9",NA,NA,NA,10,NA,3,"Semicossyphus","pulcher","Semicossyphus pulcher",NA,32,"30a40",1,"Piedra Sur - Piedra Sur (Control)"
"17 8 2013 Caracolera 4",17,8,2013,"Baja California","San Bartolo","Piedra Sur",29.84536,-115.7734,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Miguel Bracamontes","1","8",NA,NA,NA,NA,NA,4,"Paralabrax","clathratus","Paralabrax clathratus",NA,28,"20a30",1,"Piedra Sur - Piedra Sur (Control)"
"17 8 2013 Caracolera 4",17,8,2013,"Baja California","San Bartolo","Piedra Sur",29.84536,-115.7734,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Miguel Bracamontes","1","8",NA,NA,NA,NA,NA,4,"Paralabrax","clathratus","Paralabrax clathratus",NA,33,"30a40",1,"Piedra Sur - Piedra Sur (Control)"
"17 8 2013 Caracolera 4",17,8,2013,"Baja California","San Bartolo","Piedra Sur",29.84536,-115.7734,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Miguel Bracamontes","1","8",NA,NA,NA,NA,NA,4,"Semicossyphus","pulcher","Semicossyphus pulcher",NA,27,"20a30",1,"Piedra Sur - Piedra Sur (Control)"
"17 8 2013 Caracolera 4",17,8,2013,"Baja California","San Bartolo","Piedra Sur",29.84536,-115.7734,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Miguel Bracamontes","1","8",NA,NA,NA,NA,NA,4,"Semicossyphus","pulcher","Semicossyphus pulcher",NA,40,"30a40",1,"Piedra Sur - Piedra Sur (Control)"
"17 8 2013 Caracolera 4",17,8,2013,"Baja California","San Bartolo","Piedra Sur",29.84536,-115.7734,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Miguel Bracamontes","1","8",NA,NA,NA,NA,NA,4,"Semicossyphus","pulcher","Semicossyphus pulcher",NA,50,">40",1,"Piedra Sur - Piedra Sur (Control)"
"17 8 2013 Caracolera 5",17,8,2013,"Baja California","San Bartolo","Piedra Sur",29.84523,-115.779,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Nieves Quinones","1","6",NA,NA,NA,10,NA,5,"Chromis","punctipinnis","Chromis punctipinnis",NA,7,"6a10",25,"Piedra Sur - Piedra Sur (Control)"
"17 8 2013 Caracolera 5",17,8,2013,"Baja California","San Bartolo","Piedra Sur",29.84523,-115.779,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Nieves Quinones","1","6",NA,NA,NA,10,NA,5,"Paralabrax","clathratus","Paralabrax clathratus",NA,40,"30a40",1,"Piedra Sur - Piedra Sur (Control)"
"17 8 2013 Caracolera 5",17,8,2013,"Baja California","San Bartolo","Piedra Sur",29.84523,-115.779,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Nieves Quinones","1","6",NA,NA,NA,10,NA,5,"Rhacochilus","vacca","Rhacochilus vacca",NA,25,"20a30",1,"Piedra Sur - Piedra Sur (Control)"
"17 8 2013 Caracolera 5",17,8,2013,"Baja California","San Bartolo","Piedra Sur",29.84523,-115.779,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Nieves Quinones","1","6",NA,NA,NA,10,NA,5,"Sebastes","auriculatus","Sebastes auriculatus",NA,18,"11a20",1,"Piedra Sur - Piedra Sur (Control)"
"17 8 2013 Caracolera 5",17,8,2013,"Baja California","San Bartolo","Piedra Sur",29.84523,-115.779,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Nieves Quinones","1","6",NA,NA,NA,10,NA,5,"Sebastes","auriculatus","Sebastes auriculatus",NA,20,"11a20",1,"Piedra Sur - Piedra Sur (Control)"
"17 8 2013 Caracolera 5",17,8,2013,"Baja California","San Bartolo","Piedra Sur",29.84523,-115.779,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Nieves Quinones","1","6",NA,NA,NA,10,NA,5,"Sebastes","auriculatus","Sebastes auriculatus",NA,22,"20a30",1,"Piedra Sur - Piedra Sur (Control)"
"17 8 2013 Caracolera 5",17,8,2013,"Baja California","San Bartolo","Piedra Sur",29.84523,-115.779,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Nieves Quinones","1","6",NA,NA,NA,10,NA,5,"Sebastes","carnatus","Sebastes carnatus",NA,24,"20a30",1,"Piedra Sur - Piedra Sur (Control)"
"17 8 2013 Caracolera 5",17,8,2013,"Baja California","San Bartolo","Piedra Sur",29.84523,-115.779,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Nieves Quinones","1","6",NA,NA,NA,10,NA,5,"Semicossyphus","pulcher","Semicossyphus pulcher",NA,22,"20a30",1,"Piedra Sur - Piedra Sur (Control)"
"17 8 2013 Caracolera 5",17,8,2013,"Baja California","San Bartolo","Piedra Sur",29.84523,-115.779,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Nieves Quinones","1","6",NA,NA,NA,10,NA,5,"Semicossyphus","pulcher","Semicossyphus pulcher",NA,27,"20a30",1,"Piedra Sur - Piedra Sur (Control)"
"17 8 2013 Caracolera 5",17,8,2013,"Baja California","San Bartolo","Piedra Sur",29.84523,-115.779,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Nieves Quinones","1","6",NA,NA,NA,10,NA,5,"Semicossyphus","pulcher","Semicossyphus pulcher",NA,28,"20a30",1,"Piedra Sur - Piedra Sur (Control)"
"17 8 2013 Caracolera 5",17,8,2013,"Baja California","San Bartolo","Piedra Sur",29.84523,-115.779,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Nieves Quinones","1","6",NA,NA,NA,10,NA,5,"Semicossyphus","pulcher","Semicossyphus pulcher",NA,41,">40",1,"Piedra Sur - Piedra Sur (Control)"
"17 8 2013 Caracolera 5",17,8,2013,"Baja California","San Bartolo","Piedra Sur",29.84523,-115.779,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Nieves Quinones","1","6",NA,NA,NA,10,NA,5,"Semicossyphus","pulcher","Semicossyphus pulcher",NA,45,">40",1,"Piedra Sur - Piedra Sur (Control)"
"17 8 2013 Caracolera 5",17,8,2013,"Baja California","San Bartolo","Piedra Sur",29.84523,-115.779,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Nieves Quinones","1","6",NA,NA,NA,10,NA,5,"Semicossyphus","pulcher","Semicossyphus pulcher",NA,52,">40",1,"Piedra Sur - Piedra Sur (Control)"
"17 8 2013 Caracolera 6",17,8,2013,"Baja California","San Bartolo","Piedra Sur",29.84387,-115.7734,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Nieves Quinones","1","9",NA,NA,NA,NA,NA,6,"Chromis","punctipinnis","Chromis punctipinnis",NA,10,"6a10",1,"Piedra Sur - Piedra Sur (Control)"
"17 8 2013 Caracolera 6",17,8,2013,"Baja California","San Bartolo","Piedra Sur",29.84387,-115.7734,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Nieves Quinones","1","9",NA,NA,NA,NA,NA,6,"Chromis","punctipinnis","Chromis punctipinnis",NA,11.5,"11a20",2,"Piedra Sur - Piedra Sur (Control)"
"17 8 2013 Caracolera 6",17,8,2013,"Baja California","San Bartolo","Piedra Sur",29.84387,-115.7734,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Nieves Quinones","1","9",NA,NA,NA,NA,NA,6,"Chromis","punctipinnis","Chromis punctipinnis",NA,12,"11a20",50,"Piedra Sur - Piedra Sur (Control)"
"17 8 2013 Caracolera 6",17,8,2013,"Baja California","San Bartolo","Piedra Sur",29.84387,-115.7734,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Nieves Quinones","1","9",NA,NA,NA,NA,NA,6,"Chromis","punctipinnis","Chromis punctipinnis",NA,13,"11a20",1,"Piedra Sur - Piedra Sur (Control)"
"17 8 2013 Caracolera 6",17,8,2013,"Baja California","San Bartolo","Piedra Sur",29.84387,-115.7734,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Nieves Quinones","1","9",NA,NA,NA,NA,NA,6,"Embiotoca","jacksoni","Embiotoca jacksoni",NA,17,"11a20",1,"Piedra Sur - Piedra Sur (Control)"
"17 8 2013 Caracolera 6",17,8,2013,"Baja California","San Bartolo","Piedra Sur",29.84387,-115.7734,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Nieves Quinones","1","9",NA,NA,NA,NA,NA,6,"Embiotoca","jacksoni","Embiotoca jacksoni",NA,17.5,"11a20",3,"Piedra Sur - Piedra Sur (Control)"
"17 8 2013 Caracolera 6",17,8,2013,"Baja California","San Bartolo","Piedra Sur",29.84387,-115.7734,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Nieves Quinones","1","9",NA,NA,NA,NA,NA,6,"Embiotoca","jacksoni","Embiotoca jacksoni",NA,22,"20a30",1,"Piedra Sur - Piedra Sur (Control)"
"17 8 2013 Caracolera 6",17,8,2013,"Baja California","San Bartolo","Piedra Sur",29.84387,-115.7734,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Nieves Quinones","1","9",NA,NA,NA,NA,NA,6,"Hypsypops","rubicundus","Hypsypops rubicundus",NA,25,"20a30",1,"Piedra Sur - Piedra Sur (Control)"
"17 8 2013 Caracolera 6",17,8,2013,"Baja California","San Bartolo","Piedra Sur",29.84387,-115.7734,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Nieves Quinones","1","9",NA,NA,NA,NA,NA,6,"Hypsypops","rubicundus","Hypsypops rubicundus",NA,26,"20a30",1,"Piedra Sur - Piedra Sur (Control)"
"17 8 2013 Caracolera 6",17,8,2013,"Baja California","San Bartolo","Piedra Sur",29.84387,-115.7734,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Nieves Quinones","1","9",NA,NA,NA,NA,NA,6,"Paralabrax","clathratus","Paralabrax clathratus",NA,38,"30a40",1,"Piedra Sur - Piedra Sur (Control)"
"17 8 2013 Caracolera 6",17,8,2013,"Baja California","San Bartolo","Piedra Sur",29.84387,-115.7734,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Nieves Quinones","1","9",NA,NA,NA,NA,NA,6,"Rhacochilus","vacca","Rhacochilus vacca",NA,18,"11a20",1,"Piedra Sur - Piedra Sur (Control)"
"17 8 2013 Caracolera 6",17,8,2013,"Baja California","San Bartolo","Piedra Sur",29.84387,-115.7734,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Nieves Quinones","1","9",NA,NA,NA,NA,NA,6,"Sebastes","auriculatus","Sebastes auriculatus",NA,25,"20a30",1,"Piedra Sur - Piedra Sur (Control)"
"17 8 2013 Caracolera 6",17,8,2013,"Baja California","San Bartolo","Piedra Sur",29.84387,-115.7734,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Nieves Quinones","1","9",NA,NA,NA,NA,NA,6,"Sebastes","auriculatus","Sebastes auriculatus",NA,28,"20a30",1,"Piedra Sur - Piedra Sur (Control)"
"17 8 2013 Caracolera 6",17,8,2013,"Baja California","San Bartolo","Piedra Sur",29.84387,-115.7734,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Nieves Quinones","1","9",NA,NA,NA,NA,NA,6,"Sebastes","auriculatus","Sebastes auriculatus",NA,30,"20a30",1,"Piedra Sur - Piedra Sur (Control)"
"17 8 2013 Caracolera 6",17,8,2013,"Baja California","San Bartolo","Piedra Sur",29.84387,-115.7734,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Nieves Quinones","1","9",NA,NA,NA,NA,NA,6,"Sebastes","auriculatus","Sebastes auriculatus",NA,32,"30a40",1,"Piedra Sur - Piedra Sur (Control)"
"17 8 2013 Caracolera 6",17,8,2013,"Baja California","San Bartolo","Piedra Sur",29.84387,-115.7734,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Nieves Quinones","1","9",NA,NA,NA,NA,NA,6,"Semicossyphus","pulcher","Semicossyphus pulcher",NA,27,"20a30",1,"Piedra Sur - Piedra Sur (Control)"
"17 8 2013 Caracolera 6",17,8,2013,"Baja California","San Bartolo","Piedra Sur",29.84387,-115.7734,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Nieves Quinones","1","9",NA,NA,NA,NA,NA,6,"Semicossyphus","pulcher","Semicossyphus pulcher",NA,36,"30a40",1,"Piedra Sur - Piedra Sur (Control)"
"17 8 2013 Caracolera 6",17,8,2013,"Baja California","San Bartolo","Piedra Sur",29.84387,-115.7734,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Nieves Quinones","1","9",NA,NA,NA,NA,NA,6,"Semicossyphus","pulcher","Semicossyphus pulcher",NA,45,">40",1,"Piedra Sur - Piedra Sur (Control)"
"17 8 2013 Caracolera 6",17,8,2013,"Baja California","San Bartolo","Piedra Sur",29.84387,-115.7734,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Nieves Quinones","1","9",NA,NA,NA,NA,NA,6,"Semicossyphus","pulcher","Semicossyphus pulcher",NA,50,">40",1,"Piedra Sur - Piedra Sur (Control)"
"17 8 2013 Caracolera 6",17,8,2013,"Baja California","San Bartolo","Piedra Sur",29.84387,-115.7734,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Nieves Quinones","1","9",NA,NA,NA,NA,NA,6,"Semicossyphus","pulcher","Semicossyphus pulcher",NA,55,">40",1,"Piedra Sur - Piedra Sur (Control)"
"17 8 2013 Caracolera 6",17,8,2013,"Baja California","San Bartolo","Piedra Sur",29.84387,-115.7734,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Nieves Quinones","1","9",NA,NA,NA,NA,NA,6,"Semicossyphus","pulcher","Semicossyphus pulcher",NA,60,">40",1,"Piedra Sur - Piedra Sur (Control)"
"17 8 2013 Caracolera 7",17,8,2013,"Baja California","San Bartolo","Piedra Sur",29.84523,-115.279,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Alonso Murillo","11:13","11:18",18.3,18,12,10,NA,7,"Caulolatilus","princeps","Caulolatilus princeps",NA,45,">40",1,"Piedra Sur - Piedra Sur (Control)"
"17 8 2013 Caracolera 7",17,8,2013,"Baja California","San Bartolo","Piedra Sur",29.84523,-115.279,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Alonso Murillo","11:13","11:18",18.3,18,12,10,NA,7,"Chromis","punctipinnis","Chromis punctipinnis",NA,5,"0a5",20,"Piedra Sur - Piedra Sur (Control)"
"17 8 2013 Caracolera 7",17,8,2013,"Baja California","San Bartolo","Piedra Sur",29.84523,-115.279,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Alonso Murillo","11:13","11:18",18.3,18,12,10,NA,7,"Oxyjulis","californica","Oxyjulis californica",NA,10,"6a10",1,"Piedra Sur - Piedra Sur (Control)"
